Configuracion,Cruza,Mutacion,Tasa_mutacion,Tam_poblacion,Elitismo,Mejor_Fitness,Diversidad_Final
cruce_ciclos | mutacion_insercion | mut:0.05 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.05,200,True,120257.14031711218,0.1255263157894737
cruce_ciclos | mutacion_insercion | mut:0.05 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.05,200,True,123650.64663493569,0.06052631578947368
cruce_ciclos | mutacion_insercion | mut:0.05 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.05,200,True,120920.62750571834,0.13026315789473686
cruce_ciclos | mutacion_insercion | mut:0.05 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.05,200,True,117580.29522627183,0.08210526315789474
cruce_ciclos | mutacion_insercion | mut:0.05 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.05,200,True,118992.08313123141,0.15
cruce_ciclos | mutacion_insercion | mut:0.05 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.05,200,True,126503.3749393852,0.07710526315789475
cruce_ciclos | mutacion_insercion | mut:0.05 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.05,200,True,116614.18502728113,0.08894736842105264
cruce_ciclos | mutacion_insercion | mut:0.05 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.05,200,True,114465.5274783314,0.09447368421052632
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,130380.93223892238,0.09210526315789475
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,132381.3265533347,0.11789473684210527
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,133360.16704906098,0.12342105263157896
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,132164.7516383956,0.08263157894736843
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,138632.45084410018,0.06631578947368422
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,129528.93579693096,0.16210526315789472
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,135337.9050535382,0.08921052631578949
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,129372.73914655874,0.1155263157894737
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,129662.20675329852,0.09
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,122464.1374068796,0.07605263157894739
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,126206.42417328757,0.08131578947368422
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,132361.2085745525,0.10578947368421053
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,124542.26540819585,0.06789473684210527
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,131542.19408765127,0.11894736842105263
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,128047.14886713662,0.07526315789473684
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,124225.79945313105,0.07552631578947368
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,137581.00308753437,0.12605263157894736
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,128530.13228988936,0.1163157894736842
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,129543.98097832428,0.1005263157894737
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,131290.34017543858,0.1010526315789474
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,126133.72374461028,0.11342105263157895
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,137603.46595377085,0.11657894736842106
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,130884.40839220896,0.08342105263157895
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,135540.9279580859,0.10000000000000002
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,130754.32060484611,0.09842105263157895
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,129434.68677534559,0.13421052631578947
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,123879.15419621412,0.1068421052631579
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,128288.72580510049,0.09763157894736843
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,123195.48482813853,0.07289473684210528
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.1,50,True,118892.78921615898,0.08921052631578949
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,118710.56570601795,0.09526315789473686
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,124449.75301653861,0.11157894736842106
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,124368.34371105203,0.11131578947368422
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,122868.52635065418,0.15447368421052632
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,113753.73520556193,0.1286842105263158
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,116052.68289920336,0.1355263157894737
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,130239.30333678542,0.11026315789473685
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,130586.16684274387,0.08947368421052633
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,127611.49036365155,0.1205263157894737
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,133106.2662476822,0.13552631578947372
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,134403.3628085623,0.1413157894736842
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,127428.64552799244,0.08263157894736843
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,121199.9274112448,0.13973684210526316
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,128648.48910445631,0.12105263157894738
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,124959.73469126342,0.1310526315789474
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,127318.10951758712,0.11473684210526316
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,134591.08965652736,0.08105263157894738
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,114946.46565337825,0.10868421052631579
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,119228.47587885537,0.1336842105263158
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,131057.17385980113,0.11210526315789476
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,129710.54881734907,0.12078947368421054
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,121479.92433606333,0.10473684210526317
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,126030.8525756572,0.10394736842105264
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,128087.56656715754,0.10578947368421053
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,109625.63143504146,0.12447368421052632
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,135478.43193783195,0.11
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,123809.01495146236,0.10526315789473685
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,126399.05343884119,0.12000000000000002
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,121407.07584614074,0.09315789473684212
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.1,100,True,110660.66249383386,0.11263157894736843
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,126848.2701909397,0.09342105263157896
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,116286.90511316516,0.125
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,124516.00619699419,0.09684210526315791
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,127219.68831622494,0.095
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,122127.43287702091,0.11815789473684213
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,123544.04202294194,0.14421052631578948
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,127870.08792107074,0.1355263157894737
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,120527.4355244144,0.10815789473684212
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,125023.41706461366,0.12394736842105264
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,127074.298131942,0.12210526315789474
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,118466.01328360097,0.10526315789473685
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,126055.89750463286,0.14342105263157895
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,117283.11977246581,0.07157894736842106
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,121491.07225422122,0.11842105263157895
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,115946.84464622698,0.14763157894736842
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,119600.82878519091,0.11105263157894736
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,121681.13137520546,0.11605263157894738
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,116135.80676650992,0.105
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,118384.80538723011,0.10342105263157894
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,126885.8797314381,0.1231578947368421
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,124569.31653867154,0.11684210526315791
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,110857.03945393892,0.09736842105263158
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,107387.91159727401,0.16526315789473686
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,123874.87153539014,0.1
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,115490.10204271728,0.11263157894736843
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,124332.66050508602,0.08947368421052632
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,127782.91751831038,0.10526315789473685
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,114671.26144908289,0.09710526315789475
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,123167.4793401209,0.11947368421052634
cruce_ciclos | mutacion_insercion | mut:0.1 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.1,200,True,124029.2344772683,0.13421052631578947
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,133603.37742682802,0.17026315789473684
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,138993.5960038577,0.1073684210526316
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,129014.84507428776,0.12657894736842107
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,120585.78198873086,0.11210526315789475
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,142338.39551617313,0.09736842105263158
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,129954.54301505623,0.11657894736842106
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,134056.77987294798,0.09842105263157895
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,130060.98681697484,0.14842105263157895
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,136289.68586184783,0.1718421052631579
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,126597.81234149574,0.10263157894736842
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,118229.12850398639,0.14315789473684212
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,131429.07304966918,0.12078947368421054
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,137431.04857218766,0.07526315789473685
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,122394.87163044831,0.12684210526315792
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,133680.73982974215,0.10736842105263157
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,124642.47845566345,0.10105263157894738
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,138981.36247907495,0.15105263157894738
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,125619.55977917278,0.19815789473684212
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,139188.42548304424,0.10657894736842106
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,117187.88566730337,0.09815789473684212
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,130683.00327474349,0.11815789473684213
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,124288.95094753912,0.1055263157894737
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,131516.50068830437,0.11947368421052634
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,131025.23000028572,0.13131578947368422
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,126910.73599482507,0.12973684210526318
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,132578.4338336949,0.085
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,134308.33542244957,0.12473684210526319
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,132032.0594067346,0.1013157894736842
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,129003.70654355829,0.13078947368421054
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:50 | elit:True,cruce_ciclos,mutacion_insercion,0.2,50,True,129713.28456040457,0.0768421052631579
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,118757.35644570265,0.12789473684210528
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,127570.53658191176,0.1631578947368421
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,127525.97468867774,0.15263157894736845
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,127732.75484207188,0.15500000000000003
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,124766.58436620579,0.12789473684210528
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,126189.49204487397,0.17526315789473684
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,129151.83865168257,0.14342105263157898
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,132989.9247530793,0.10105263157894738
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,124002.33277831925,0.13210526315789475
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,135592.61956958857,0.1323684210526316
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,123342.62756175411,0.13157894736842107
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,120616.39567924406,0.1755263157894737
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,121187.43166187077,0.11973684210526318
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,124780.6697484916,0.14710526315789474
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,110633.97260366647,0.1694736842105263
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,118869.99846111669,0.16842105263157897
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,124052.91084799496,0.1413157894736842
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,134367.17965583372,0.16973684210526316
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,121213.2438278882,0.13
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,118837.6655548238,0.11947368421052632
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,116144.4120471066,0.14526315789473684
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,114588.05916582196,0.13210526315789475
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,116700.26548005114,0.1436842105263158
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,122442.16704474052,0.1305263157894737
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,122965.73422771474,0.16947368421052633
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,127816.23201570661,0.12710526315789475
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,132153.33054106732,0.17473684210526316
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,112309.16710536055,0.14578947368421055
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,118834.1974076767,0.17394736842105263
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:100 | elit:True,cruce_ciclos,mutacion_insercion,0.2,100,True,122385.42622615729,0.14894736842105266
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.2,200,True,118081.64799305396,0.09868421052631582
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.2,200,True,128813.87891655293,0.16815789473684212
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.2,200,True,118633.35169195455,0.10789473684210528
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.2,200,True,123986.19194062214,0.14447368421052634
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.2,200,True,118415.41389132576,0.14342105263157895
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.2,200,True,117961.47654910194,0.12210526315789476
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.2,200,True,127655.31304555445,0.1573684210526316
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.2,200,True,120996.99772270586,0.1573684210526316
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.2,200,True,110421.4121925852,0.15578947368421056
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.2,200,True,124956.21296728849,0.13394736842105265
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.2,200,True,120836.0399681141,0.12473684210526317
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.2,200,True,131956.45011663088,0.13605263157894737
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.2,200,True,121361.37572776896,0.13394736842105265
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.2,200,True,127533.11343916308,0.15263157894736845
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.2,200,True,123252.03802768866,0.1715789473684211
cruce_ciclos | mutacion_insercion | mut:0.2 | pob:200 | elit:True,cruce_ciclos,mutacion_insercion,0.2,200,True,117764.36071962332,0.1242105263157895
