Configuracion,Cruza,Mutacion,Tasa_mutacion,Tam_poblacion,Elitismo,Mejor_Fitness,Ejecución No.,Diversidad_Final
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,199819.2955759713,6,0.008421052631578947
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,210659.9614827999,7,0.01
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,194750.5105311539,8,0.0581578947368421
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,199941.23146156766,9,0.029473684210526315
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,206774.98187413288,10,0.009473684210526316
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,199257.5094738138,11,0.022105263157894735
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,200920.68397492674,12,0.01263157894736842
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,205078.9263544385,13,0.014736842105263158
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,189364.2515922831,14,0.02157894736842105
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,203953.63560354593,15,0.01263157894736842
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,208017.373547239,16,0.011052631578947368
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,176050.51793577528,17,0.07105263157894737
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,187440.43125005305,18,0.0431578947368421
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,181279.29946321266,19,0.0731578947368421
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,200807.42397462882,20,0.07131578947368421
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,209281.2782560576,21,0.008947368421052631
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,207299.45608495592,22,0.0036842105263157894
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,184564.74397930273,23,0.028947368421052628
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,198522.03802253417,24,0.012105263157894737
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,198102.29330033337,25,0.016842105263157894
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,199348.20096257023,26,0.015789473684210523
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,187386.56585568402,27,0.07342105263157894
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,179403.6954825757,28,0.053157894736842105
cruce_ciclos | mutacion_inversion | mut:0.05 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.05,200,False,205790.27983014338,29,0.007368421052631579
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,203371.15302536168,0,0.024736842105263158
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,218837.76055824058,1,0.003157894736842105
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,212563.1800930872,2,0.03289473684210526
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,204642.62883341408,3,0.021052631578947368
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,213107.93699879764,4,0.08105263157894736
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,179489.95225106247,5,0.06210526315789473
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,209038.56962031452,6,0.007368421052631579
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,209911.36740718444,7,0.023157894736842103
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,206505.69482616388,8,0.075
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,200488.8926074922,9,0.01631578947368421
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,192138.22727460242,10,0.07947368421052632
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,191203.01774617625,11,0.12578947368421053
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,196856.94743673806,12,0.019736842105263157
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,181371.054663089,13,0.2805263157894737
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,207955.66893956487,14,0.027368421052631577
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,179173.93866648356,15,0.1328947368421053
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,197690.72998289502,16,0.031578947368421054
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,216266.05855039225,17,0.013157894736842106
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,205487.8502328783,18,0.023684210526315787
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,188351.97924256002,19,0.012105263157894737
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,197903.31893798977,20,0.027368421052631577
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,218525.50793339178,21,0.01894736842105263
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,203407.2708810868,22,0.015789473684210527
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,170654.01593337735,23,0.15657894736842107
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,208530.40135949678,24,0.016842105263157894
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,207125.77517129906,25,0.03
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,205991.8698464267,26,0.011578947368421053
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,210262.90878619623,27,0.015263157894736841
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,203559.92432777848,28,0.005263157894736842
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.1,50,False,207511.68548697018,29,0.02789473684210526
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,202755.0392615041,0,0.01894736842105263
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,187750.17335417314,1,0.10605263157894736
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,202760.09454287973,2,0.02236842105263158
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,205897.92048609036,3,0.013684210526315788
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,202798.02924335777,4,0.018947368421052633
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,209005.61505549942,5,0.013157894736842106
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,203580.06589793158,6,0.009473684210526315
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,200537.0192079527,7,0.03
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,203194.46522041786,8,0.10342105263157896
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,203152.4930224568,9,0.007894736842105263
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,204874.86392471235,10,0.028947368421052628
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,201718.3327624243,11,0.04289473684210526
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,204512.91943669054,12,0.03394736842105263
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,202796.9389494891,13,0.02526315789473684
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,190464.81163414707,14,0.02
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,190939.5132689913,15,0.08368421052631579
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,206733.6423028951,16,0.026578947368421053
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,199495.56850797246,17,0.014473684210526316
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,183054.28877600242,18,0.06789473684210526
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,199674.73079960427,19,0.05947368421052632
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,144284.16535092538,20,0.12368421052631579
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,156134.07083515305,21,0.1244736842105263
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,210370.27228051715,22,0.04578947368421052
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,200227.4995299247,23,0.02763157894736842
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,215274.1307506457,24,0.015789473684210527
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,195901.8391195329,25,0.07052631578947369
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,164637.50996403306,26,0.08052631578947368
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,204227.43229304222,27,0.021052631578947368
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,199393.11083738884,28,0.06315789473684211
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.1,100,False,203640.60572732554,29,0.017894736842105262
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,206904.56218872423,0,0.023157894736842106
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,205408.55515833327,1,0.056842105263157895
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,202751.40856712052,2,0.04526315789473684
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,208139.499586664,3,0.024736842105263158
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,187793.03103635006,4,0.019210526315789473
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,203174.75385521265,5,0.017631578947368422
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,184389.74486393936,6,0.07631578947368421
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,153881.56662508732,7,0.04368421052631579
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,199372.2997347328,8,0.017894736842105262
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,158544.25021419802,9,0.13842105263157894
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,144610.52811808093,10,0.07657894736842104
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,198982.5249512516,11,0.036315789473684204
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,204185.00394236163,12,0.015263157894736841
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,206752.50406803502,13,0.023947368421052627
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,207363.1511886528,14,0.021842105263157895
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,202793.28312781447,15,0.028684210526315788
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,201628.2694883525,16,0.015526315789473683
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,202022.35352847475,17,0.014210526315789474
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,204073.7861372605,18,0.032105263157894734
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,198574.65016990603,19,0.028421052631578948
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,185843.45805178312,20,0.024736842105263158
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,199316.23233977988,21,0.023421052631578947
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,203224.17697551136,22,0.01868421052631579
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,189258.57871427864,23,0.041842105263157896
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,182020.30368887985,24,0.04973684210526316
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,207195.438554989,25,0.02052631578947368
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,205864.0094274893,26,0.025789473684210522
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,185724.60364155713,27,0.020789473684210528
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,171479.9547714723,28,0.049473684210526316
cruce_ciclos | mutacion_inversion | mut:0.1 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.1,200,False,203377.68397944418,29,0.022368421052631576
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,199178.20574571536,0,0.13210526315789473
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,180629.05376574004,1,0.3592105263157894
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,206679.41947559163,2,0.025789473684210522
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,192123.55348534786,3,0.05894736842105264
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,202271.50145784963,4,0.01894736842105263
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,198498.0129047996,5,0.052368421052631585
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,204426.0999483354,6,0.02631578947368421
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,206983.11118220296,7,0.047368421052631574
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,198359.45925728205,8,0.16184210526315787
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,198883.14876064414,9,0.030526315789473683
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,202787.75265732073,10,0.12368421052631579
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,183554.72648600079,11,0.2736842105263158
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,203248.6572041519,12,0.05789473684210526
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,202601.14403679056,13,0.035263157894736843
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,202221.61062402054,14,0.05131578947368421
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,206081.63440124138,15,0.035789473684210524
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,207910.5843721692,16,0.032368421052631574
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,186279.95264326115,17,0.12052631578947368
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,200354.82021812088,18,0.1894736842105263
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,178304.31654787777,19,0.17315789473684212
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,202926.8637965648,20,0.045
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,207398.0298696928,21,0.14157894736842105
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,199805.81700367853,22,0.2455263157894737
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,202900.1952118868,23,0.06815789473684211
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,200835.86596806275,24,0.03631578947368421
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,191408.5283345428,25,0.17263157894736839
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,165735.45170747276,26,0.2555263157894737
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,203370.66327592815,27,0.0763157894736842
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,208691.49762759046,28,0.04394736842105262
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:50 | elit:False,cruce_ciclos,mutacion_inversion,0.2,50,False,208854.02483143067,29,0.023947368421052627
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,195733.54037093587,0,0.07947368421052631
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,176525.01083814993,1,0.13157894736842105
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,193007.08248799088,2,0.19815789473684212
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,173848.94353081734,3,0.07131578947368421
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,176267.80449964944,4,0.0818421052631579
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,199827.2519948894,5,0.09684210526315788
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,174969.5571921871,6,0.1318421052631579
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,184764.82344180008,7,0.16947368421052633
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,204961.25192075022,8,0.038421052631578946
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,177277.19762562073,9,0.23552631578947367
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,155490.43504728613,10,0.2094736842105263
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,161998.62371864074,11,0.06184210526315789
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,204383.4878082348,12,0.039210526315789467
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,206777.26332547874,13,0.07657894736842105
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,188426.80562737788,14,0.18631578947368424
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,186117.61314825472,15,0.06921052631578947
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,202489.1470426157,16,0.08473684210526315
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,163215.32986998843,17,0.08973684210526316
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,172196.96881433457,18,0.09605263157894736
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,200856.44948400513,19,0.08105263157894736
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,206664.31817058494,20,0.038157894736842106
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,164844.0834074003,21,0.16315789473684209
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,201774.82240621073,22,0.07184210526315789
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,199566.0785811857,23,0.04815789473684211
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,200875.80811912482,24,0.039999999999999994
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,203904.271111966,25,0.04763157894736843
